Frequency,Nominal,Min,Max
0.8,-0.1765697154196324,-0.1872540317952755,-0.16606232785527122
0.8186343938246033,-0.18068318572835346,-0.1916164938923644,-0.1699309431726596
0.8377028384407197,-0.1848925163765397,-0.19608062481972063,-0.17388970780880483
0.8572154441900852,-0.1891999434773876,-0.2006487966096709,-0.17794072430671484
0.877182556914548,-0.1936077554608171,-0.20532343682117885,-0.18208614437634163
0.8976147634415708,-0.19811829430842293,-0.2101070298525965,-0.18632817005348273
0.9185228971975062,-0.20273395681832365,-0.21500211828631938,-0.1906690548866314
0.9399180439516236,-0.20745719590067466,-0.22001130426617002,-0.19511110515248697
0.9618115476939303,-0.21229052190464076,-0.22513725090836273,-0.19965668110086374
0.9842150166499052,-0.21723650397763872,-0.23038268374691917,-0.20430819822975085
1.0071403294353336,-0.22229777145768873,-0.23575039221443422,-0.2090681285913022
1.0305996413545069,-0.22747701529973402,-0.24124323115911112,-0.21393900212955486
1.0546053908451254,-0.23277698953681267,-0.24686412239901384,-0.21892340805069732
1.0791703060733226,-0.23820051277698806,-0.25261605631450346,-0.22402399622673091
1.1043074116823075,-0.2437504697369725,-0.25850209347985575,-0.22924347863339586
1.130030035698203,-0.24942981281339754,-0.26452536633507584,-0.23458463082324965
1.1563518165967415,-0.25524156369271495,-0.2706890808989529,-0.2400502934348163
1.1832867105345652,-0.26118881500072894,-0.2769965185244174,-0.24564337373874462
1.2108489987489657,-0.26727473199279317,-0.2834510376972889,-0.25136684722194297
1.2390532951299842,-0.2735025542857218,-0.29005607587951643,-0.2572237592106762
1.2679145539688899,-0.27987559763248687,-0.29681515139803727,-0.2632172265336396
1.297448077887143,-0.28639725574080094,-0.3037318653803891,-0.26935043922604696
1.3276695259500473,-0.2930710021366942,-0.3108099037382267,-0.27562666227578975
1.3585949219693942,-0.2999003920742174,-0.31805303919989664,-0.2820492374127508
1.390240662999499,-0.3068890644924154,-0.32546513339323013,-0.2886215849423721
1.4226235280311368,-0.31404074402072013,-0.33305013897970426,-0.29534720562459715
1.4557606868879853,-0.3213592430339243,-0.3408121018411103,-0.3022296825993204
1.4896697093302924,-0.32884846375788934,-0.34875516331984857,-0.30927268335949326
1.5243685743705961,-0.3365124004271347,-0.356883562513928,-0.3164799617730395
1.5598756798064346,-0.3443551414954422,-0.3652016386277047,-0.3238553601547377
1.596209851975102,-0.3523808719005728,-0.3737138333793267,-0.33140281138922656
1.6333903557356217,-0.360593875384161,-0.38242469346576524,-0.33912634110627327
1.6714369046832298,-0.3689985368677911,-0.39133887308620613,-0.3470300699094291
1.7103696716017838,-0.37759934488618746,-0.4004611365244308,-0.35511821565916046
1.75020929915964,-0.3864008940783505,-0.4097963607906518,-0.36339509581150253
1.7909769108546696,-0.39540788773735847,-0.41934953832305216,-0.37186512981321673
1.8326941222142161,-0.40462514041938635,-0.42912577974901833,-0.3805328415543511
1.8753830522559354,-0.41405758061232334,-0.4391303167057494,-0.38940286187900774
1.91906633521559,-0.42371025346412117,-0.4493685047195419,-0.39847993115497404
1.9637671325480217,-0.4335883235707383,-0.45984582614259817,-0.40776890190272747
2.0095091452076614,-0.4436970778231931,-0.4705678931456701,-0.4172747414841071
2.0563166262150885,-0.45404192831283996,-0.4815404507641987,-0.4270025348507075
2.104214393516303,-0.4646284152934802,-0.49276937999484816,-0.43695748735174245
2.1532278431415297,-0.47546221019834467,-0.5042607009384336,-0.4471449276007745
2.2033829626705304,-0.4865491187092838,-0.5160205759841672,-0.4575703104002543
2.2547063450115603,-0.4978950838746743,-0.5280553130288943,-0.4682392197223102
2.307225202501282,-0.5095061892715832,-0.540371368723521,-0.47915737174359463
2.3609673813331056,-0.5213886622065789,-0.5529753517370994,-0.49033061793126614
2.4159613763216097,-0.5335488769482236,-0.5658740260270205,-0.5017649481763061
2.472236346010869,-0.5459933579827113,-0.5790743141014084,-0.5134664939693452
2.5298221281347,-0.5587287832822423,-0.592583300257058,-0.5254415316129598
2.5887492554370226,-0.5717619875735787,-0.606408233773075,-0.5376964854629696
2.6490489718607253,-0.5850999655916839,-0.6205565320366657,-0.5502379311896064
2.710753249113617,-0.5987498753004254,-0.6350357835732401,-0.5630725990474611
2.7738948036202493,-0.6127190410588934,-0.6498537509480395,-0.5762073771408409
2.8385071138685998,-0.627014956707942,-0.6650183735007789,-0.5896493146685073
2.904624438160807,-0.6416452885469787,-0.6805377698682191,-0.6034056251286792
2.972281832777376,-0.6566178781657459,-0.6964202402420308,-0.6174836894615923
3.041515170564485,-0.6719407450897436,-0.7126742683006576,-0.6318910591027574
3.11236115995424,-0.6876220891909522,-0.7293085227439859,-0.6466354589152523
3.184857364427973,-0.703670292807467,-0.7463318583483521,-0.6617247899638367
3.259042222432897,-0.7200939225064749,-0.7637533164465979,-0.6771671320873025
3.334955067762678,-0.7369017304145018,-0.7815821247233347,-0.6929707462181341
3.412636150412736,-0.7541026550268988,-0.7998276961991589,-0.7091440763901449
3.492126657921322,-0.7717058213949758,-0.8184996272590623,-0.7256957513651412
3.573468737207699,-0.7897205405738137,-0.8376076945595369,-0.7426345857987038
3.656705516918994,-0.8081563081964609,-0.8571618506257186,-0.7599695808526812
3.741881130297579,-0.8270228020207306,-0.877172217924161,-0.777709924147852
3.8290407385811003,-0.8463298782730206,-0.8976490811684029,-0.7958649889341942
3.918230554947563,-0.8660875665892549,-0.918602877583222,-0.8144443323381727
4.009497869018172,-0.8863060633261299,-0.9400441848194117,-0.8334576925262079
4.102891071930912,-0.9069957229861321,-0.9619837061740228,-0.8529149846008612
