Frequency,Nominal,Min,Max
1455.7606868879714,-0.6030177510550652,-0.6411815623447232,-0.5685983446728748
1489.6697093302782,-0.5892882618131009,-0.62658365422051,-0.5556518144155537
1524.3685743705817,-0.5758712709133106,-0.6123180290319007,-0.5429999399481411
1559.8756798064198,-0.5627596611587705,-0.598377118951944,-0.5306360102866606
1596.2098519750868,-0.5499464774919705,-0.5847535285891282,-0.5185534673056615
1633.3903557356061,-0.5374249232923162,-0.571440031048419,-0.5067459022485786
1671.4369046832137,-0.525188356758627,-0.5584295640828214,-0.4952070523181149
1710.3696716017673,-0.5132302873746456,-0.5457152263333548,-0.48393079734479066
1750.2092991596232,-0.5015443724556199,-0.5332902736553659,-0.47291115653183835
1790.9769108546525,-0.49012441377407673,-0.5211481155291666,-0.4621422852746691
1832.6941222141988,-0.4789643542629332,-0.5092823115530299,-0.45161847205317895
1875.3830522559176,-0.4680582747941618,-0.49768656801662203,-0.4413341353952072
1919.0663352155718,-0.45740039103123886,-0.4863547345529971,-0.4312838209094964
1963.7671325480032,-0.4469850503536776,-0.4752808008673305,-0.42146219838654336
2009.5091452076424,-0.43680672885196586,-0.464458893540603,-0.41186405896576994
2056.316626215069,-0.42686002839128007,-0.4538832729064988,-0.40248431236748355
2104.214393516283,-0.41713967374238264,-0.4435483299998161,-0.39331798418812225
2153.2278431415093,-0.40764050977814925,-0.4334485835747349,-0.38436021325733244
2203.382962670509,-0.398357498734208,-0.42357867719132297,-0.3756062490554412
2254.7063450115384,-0.38928571753220903,-0.41393337636869976,-0.36705144918994087
2307.2252025012594,-0.3804203551642777,-0.40450756580331565,-0.35869127692961533
2360.967381333083,-0.37175671013724326,-0.39529624665084734,-0.35052129879498556
2415.9613763215866,-0.3632901879752571,-0.3862945338702304,-0.3425371822037766
2472.2363460108454,-0.3550162987794642,-0.3774976536284026,-0.33473469317013516
2529.822128134676,-0.34693065484340274,-0.36890094076435515,-0.32710969405636886
2588.749255436998,-0.3390289683228588,-0.3604998363111202,-0.31965814137598686
2649.0489718606996,-0.33130704895891644,-0.35228988507436637,-0.3123760836468765
2710.7532491135903,-0.3237608018529783,-0.3442667332662937,-0.30525965929345217
2773.8948036202223,-0.31638622529256916,-0.33642612619355505,-0.29830509459665616
2838.507113868572,-0.3091794086267457,-0.32876390599796346,-0.29150870169071263
2904.6244381607785,-0.30213653018998005,-0.32127600944876855,-0.2848668766055602
2972.281832777347,-0.29525385527339804,-0.31395846578531783,-0.2783760973539139
3041.5151705644553,-0.2885277341422906,-0.3068073946089435,-0.2720329220619344
3112.3611599542096,-0.2819546000988301,-0.29981900382294646,-0.2658339871425023
3184.857364427942,-0.27553096758895795,-0.29298958761956917,-0.25977600551012076
3259.0422224328645,-0.2692534303524302,-0.2863155245128832,-0.2538557648364944
3334.955067762645,-0.26311865961502995,-0.279793275416532,-0.24807012584584717
3412.6361504127017,-0.25712340232197917,-0.2734193817653055,-0.2424160206490731
3492.126657921287,-0.2512644794116079,-0.26719046367953825,-0.23689045111582754
3573.4687372076633,-0.2455387841283572,-0.26110321817134796,-0.23149048728369057
3656.7055169189575,-0.23994328037421264,-0.25515441739175876,-0.22621326580355336
3741.881130297542,-0.23447500109769107,-0.2493409069177678,-0.22105598842039745
3829.0407385810618,-0.2291310467195186,-0.2436596040784456,-0.21601592048865725
3918.2305549475236,-0.22390858359416033,-0.23810749631916964,-0.21109038952137327
4009.497869018131,-0.2188048425063806,-0.23268163960312202,-0.20627678377236314
4102.891071930871,-0.21381711720203228,-0.22737915684919768,-0.20157255085065376
4198.459681998132,-0.20894276295229072,-0.22219723640548586,-0.19697519636643782
4296.254370961971,-0.20417919515056843,-0.21713313055751657,-0.19248228260783048
4396.3269908609445,-0.19952388794136142,-0.2121841540704696,-0.18809142724772554
4498.73060152274,-0.1949743728802959,-0.20734768276457444,-0.18380030208005713
4603.519498697201,-0.1905282376246651,-0.20262115212293874,-0.1796066317847994
4710.749242844656,-0.18618312465375342,-0.19800205593106346,-0.17550819272104226
4820.476688594805,-0.18193673001827043,-0.19348794494732063,-0.17150281174750345
4932.760014891798,-0.17778680211822845,-0.18907642560368604,-0.1675883650698495
5047.658755841485,-0.17373114050861074,-0.18476515873603286,-0.1637627771142089
5165.233832277181,-0.16976759473219755,-0.18055185834331144,-0.16002401942628264
5285.547584060703,-0.165894063178927,-0.17643429037495534,-0.15637010959546382
5408.663803135788,-0.16210849197118532,-0.17241027154586686,-0.15279911020339393
5534.647767351424,-0.15840887387443173,-0.16847766817835164,-0.149309127796399
5663.5662750730335,-0.1547932472325807,-0.16463439507038616,-0.145898311881256
