Frequency,Nominal,Min,Max
0.8,306946.444770699,284057.21957564476,332324.6108883831
0.8186343938246033,296663.85128448415,274356.06902278657,321417.37850852875
0.8377028384407197,286649.86156218266,264916.144547273,310786.4683066815
0.8572154441900852,276900.5654156052,255733.50097080323,300427.9532130464
0.877182556914548,267412.05950683565,246804.18360685947,290337.93405496405
0.8976147634415708,258180.44045257324,238124.22306630446,280512.5311636053
0.9185228971975062,249201.79859375293,229689.6307968209,270947.87653251237
0.9399180439516236,240472.21245967003,221496.39536784598,261640.1065727587
0.9618115476939303,231987.74394929156,213540.47950528617,252585.35550383895
0.9842150166499052,223744.43424520944,205817.81787290963,243779.7494135896
1.0071403294353336,215738.3004685334,198324.31559012123,235219.40101397777
1.0305996413545069,207965.3330756361,191055.84746892017,226900.4051128794
1.0546053908451254,200421.49399050482,184008.25794616106,218818.83481469066
1.0791703060733226,193102.71545934182,177177.36168124908,210970.73845560144
1.1043074116823075,186004.89960739287,170558.94478384155,203352.13727200986
1.130030035698203,179123.9186716586,164148.76663119424,195959.02379351406
1.1563518165967415,172455.6158773399,157942.56223063386,188787.36094498594
1.1832867105345652,165995.80692063097,151936.0450791993,181833.08183580256
1.2108489987489657,159740.28201607155,146124.91046963958,175092.09020805135
1.2390532951299842,153684.80846263864,140504.8391902215,168560.26151020374
1.2679145539688899,147825.13367980497,135071.50156438464,162233.4445576437
1.297448077887143,142156.98866237985,129820.56177598341,156107.46373721995
1.3276695259500473,136676.09180137044,124747.68242596932,150178.12170947331
1.3585949219693942,131378.1530172362,119848.52926727752,144441.20255933257
1.390240662999499,126258.87815174102,115118.77606617149,138892.47534398377
1.4226235280311368,121313.97356519091,110554.1095402281,133527.69798533854
1.4557606868879853,116539.15088686127,106150.23432566591,128342.62145386446
1.4896697093302924,111930.13186824277,101902.87792949803,123332.99419065595
1.5243685743705961,107482.65329080778,97807.79562518981,118494.56671530033
1.5598756798064346,103192.4718826762,93860.77525390415,113823.09636847602
1.596209851975102,99055.36920149127,90057.64189697291,109314.3521399861
1.6333903557356217,95067.15644407748,86394.26238894164,104964.11953531038
1.6714369046832298,91223.67914689939,82866.5496442916,100768.20543642995
1.7103696716017838,87520.82174494001,79470.46677463068,96722.44291570454
1.75020929915964,83954.51196032677,76202.03097686748,92822.6959649337
1.7909769108546696,80520.72499569428,73057.31717641279,89064.86410511435
1.8326941222142161,77215.48751100282,70032.4614129047,85444.8868461135
1.8753830522559354,74034.88136607448,67123.66395919218,81958.74796905386
1.91906633521559,70975.04711461677,64327.192167377696,78602.47960791353
1.9637671325480217,68032.18723881624,61639.383038549335,75372.16611045704
2.0095091452076614,65202.5691167161,59056.64551542759,72263.94766211738
2.0563166262150885,62482.52771751917,56575.46249954122,69274.023659868
2.104214393516303,59868.46802267013,54192.39259662854,66398.65582632337
2.1532278431415297,57356.86717304044,51904.07159585369,63634.17105737736
2.2033829626705304,54944.27634476214,49707.21369006625,60976.9639994842
2.2547063450115603,52627.32235825592,47598.61244570018,58423.49935530258
2.307225202501282,50402.709026729455,45575.14153211467,55970.31391880123
2.3609673813331056,48267.21825194901,43633.755221120184,53614.01834302656
2.4159613763216097,46217.710876356134,41771.48866819583,51351.29864563822
2.472236346010869,44251.127301677385,39985.45798749018,49178.91745896132
2.5298221281347,42364.48788502353,38272.860133090515,47093.715032724685
2.5887492554370226,40554.89312416228,36630.972599304725,45092.60999884638
2.6490489718607253,38819.523644119225,35057.15295280795,43172.599908619726
2.710753249113617,37155.639997612125,33548.838209491834,41330.761553435
2.7738948036202493,35560.58229199385,32103.544068734744,39564.25108077494
2.8385071138685998,34031.76965543938,30718.86401758843,37870.303917658406
2.904624438160807,32566.699555048635,29392.46831708403,36246.234513976415
2.972281832777376,31162.946979365664,28122.102882483243,34689.43591831034
3.041515170564485,29818.16349756837,26905.588068881894,33197.37919882415
3.11236115995424,28530.07620724888,25740.817373096634,31767.612721735313
3.184857364427973,27296.486582315283,24625.756062258533,30397.761299662132
3.259042222432897,26115.26923210055,23558.439739000918,29085.525221880715
3.334955067762678,24984.370582281288,22536.97285257265,27828.679178164686
3.412636150412736,23901.807487690592,21559.527164640876,26625.071087482953
3.492126657921322,22865.665786568487,20624.340177971786,25472.620842374436
3.573468737207699,21874.098805239813,19729.713535603514,24369.31897932435
3.656705516918994,20925.325821639417,18874.011397552647,23313.225284950484
3.741881130297579,20017.630495537487,18055.658801532827,22302.467347263995
3.8290407385811003,19149.35927274908,17273.140013609067,21335.23906071552
3.918230554947563,18318.919770047138,16524.996874171877,20409.799093174148
4.009497869018172,17524.779146945963,15809.827144090657,19524.469322424444
4.102891071930912,16765.46246997855,15126.282855396727,18677.63324920347
4.198459681998174,16039.551074563014,14473.068670357912,17867.73439324584
4.296254370962015,15345.68092904132,13848.940252335633,17093.274678259324
4.396326990860989,14682.541004978188,13252.702651364314,16352.812811221143
4.498730601522785,14048.87165733201,12683.20870696426,15644.962660867533
4.603519498697247,13443.463017652128,12139.357470288609,14968.391639746273
4.710749242844703,12865.1534030204,11620.092647318728,14321.819093719983
4.820476688594853,12312.827743037895,11124.4010644566,13704.014702340555
4.932760014891849,11785.41602676239,10651.311157520919,13113.796893071021
5.047658755841537,11281.891771128638,10199.891484835796,12550.031271904132
5.165233832277235,10801.270512031819,9769.249264808526,12011.629072521737
5.285547584060759,10342.608318926592,9358.528938129186,11497.545625755129
5.408663803135845,9905.000333490545,8966.910754490315,11006.778850743634
5.5346477673514825,9487.579332623864,8593.609383524617,10538.367768847873
